,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
414,Xingwang,42,"('disciplined', 'logical', 'independent')","('workaholic', 'reserved', 'inflexible')","('chess', 'calligraphy', 'photography')",accountant,mental math,upper middle class,homosexual,taoism,1,5.7,black,brown,light,slim,CHINESE,M,"('CHINESE', 'M')"
415,Geertjan,52,"('practical', 'reliable', 'loyal')","('stubborn', 'reluctant to change', 'workaholic')","('woodworking', 'cycling', 'watching sports')",engineer,problem solving,upper middle class,heterosexual,atheist,1,6.1,blond,blue,fair,muscular,DUTCH,M,"('DUTCH', 'M')"
416,Diomidis,39,"('charismatic', 'ambitious', 'confident')","('arrogant', 'impulsive', 'manipulative')","('wine tasting', 'sailing', 'debate')",lawyer,persuasion,upper class,heterosexual,orthodox christianity,1,5.11,black,green,olive,fit,GREEK,M,"('GREEK', 'M')"
417,Meixia,24,"('innovative', 'determined', 'empathetic')","('perfectionist', 'sensitive', 'overthinks')","('video games', 'cosplay', 'anime')",software developer,hacking,middle class,asexual,buddhism,1,5.2,black,brown,light,petite,CHINESE,F,"('CHINESE', 'F')"
418,Danka,47,"('organized', 'nurturing', 'traditional')","('gossips', 'jealous', 'critical')","('baking', 'knitting', 'volunteering')",nurse,multitasking,middle class,heterosexual,catholic christianity,1,5.6,blonde,blue,fair,curvy,SLAV,F,"('SLAV', 'F')"
419,Yunhee,31,"('humble', 'patient', 'observant')","('shy', 'indecisive', 'submissive')","('origami', 'meditation', 'tea ceremony')",librarian,eidetic memory,lower middle class,homosexual,shinto,1,5.3,black,brown,light,slim,KOREAN,F,"('KOREAN', 'F')"
420,Kuninori,55,"('honorable', 'disciplined', 'wise')","('strict', 'old-fashioned', 'dismissive')","('karate', 'bonsai', 'poetry')",martial arts instructor,pressure point attacks,middle class,heterosexual,buddhism,1,5.8,grey,brown,light,muscular,JAPANESE,M,"('JAPANESE', 'M')"
421,Jemma,19,"('adventurous', 'witty', 'extroverted')","('sarcastic', 'reckless', 'distractible')","('surfing', 'stand-up comedy', 'extreme sports')",student,improvisation,middle class,pansexual,agnostic,1,5.7,red,green,fair,athletic,ENGLISH,F,"('ENGLISH', 'F')"
422,Fransjaco,35,"('curious', 'empathetic', 'adaptable')","('indecisive', 'impatient', 'stubborn')","('photography', 'cooking', 'hiking')",environmental scientist,problem solving,middle class,heterosexual,agnostic,1,5.7,brown,green,olive,slim,DUTCH,M,"('DUTCH', 'M')"
423,Waheedah,29,"('ambitious', 'resourceful', 'compassionate')","('workaholic', 'guarded', 'impulsive')","('urban gardening', 'reading', 'yoga')",software developer,speed coding,middle class,bisexual,spiritual,1,5.4,black,brown,brown,athletic,ARAB,F,"('ARAB', 'F')"
424,Moss,42,"('analytical', 'witty', 'reliable')","('sarcastic', 'shy', 'pessimistic')","('board games', 'cycling', 'amateur astronomy')",accountant,mental math,upper middle class,homosexual,atheist,1,5.1,red,blue,fair,stocky,ENGLISH,M,"('ENGLISH', 'M')"
425,Yvona,53,"('confident', 'adventurous', 'sociable')","('blunt', 'restless', 'self-centered')","('salsa dancing', 'solo travel', 'wine tasting')",sales director,persuasion,upper class,heterosexual,jewish,1,5.6,blonde,blue,fair,curvy,SLAV,F,"('SLAV', 'F')"
426,Abdourahamane,26,"('creative', 'charming', 'energetic')","('disorganized', 'sensitive', 'indecisive')","('street art', 'drum circles', 'slam poetry')",graphic designer,free styling,working class,pansexual,muslim,1,6.1,black,brown,black,slim,AFRICAN,M,"('AFRICAN', 'M')"
427,Jordon,31,"('loyal', 'practical', 'honest')","('stubborn', 'jealous', 'bad with money')","('fishing', 'fixing cars', 'paintball')",electrician,marksmanship,working class,heterosexual,christian,1,5.9,brown,hazel,tan,muscular,ENGLISH,M,"('ENGLISH', 'M')"
428,Hanshermann,47,"('disciplined', 'intelligent', 'sophisticated')","('arrogant', 'intimidating', 'lonely')","('fencing', 'opera', 'chess')",surgeon,precision,upper class,asexual,catholic,1,6.0,grey,blue,fair,slim,GERMAN,M,"('GERMAN', 'M')"
429,Yuka,23,"('optimistic', 'quirky', 'imaginative')","('naive', 'clumsy', 'people pleaser')","('cosplay', 'origami', 'vlogging')",art student,crafting,middle class,questioning,buddhist,1,5.2,purple,brown,fair,petite,JAPANESE,F,"('JAPANESE', 'F')"
430,Juhapekka,39,"('calm', 'humble', 'observant')","('detached', 'risk-averse', 'slow')","('bird watching', 'carpentry', 'sauna')",park ranger,wilderness survival,middle class,heterosexual,pagan,1,5.11,blonde,blue,fair,burly,NORDIC,M,"('NORDIC', 'M')"
431,Lioba,56,"('wise', 'nurturing', 'resilient')","('overprotective', 'selfsacrificing', 'bad boundaries')","('quilting', 'volunteering', 'baking')",social worker,counseling,working class,heterosexual,progressive christian,1,5.5,grey,green,olive,plump,GERMAN,F,"('GERMAN', 'F')"
432,Drew,32,"('analytical', 'curious', 'compassionate')","('indecisive', 'impatient', 'stubborn')","('photography', 'hiking', 'cooking')",software engineer,problem-solving,middle class,heterosexual,agnostic,1,5.8,brown,blue,fair,slim,ENGLISH,M,"('ENGLISH', 'M')"
433,Aharon,28,"('creative', 'empathetic', 'charismatic')","('disorganized', 'sensitive', 'impulsive')","('painting', 'volunteering', 'dancing')",graphic designer,inspiring others,working class,bisexual,jewish,1,5.6,black,brown,olive,athletic,ISRAELI,M,"('ISRAELI', 'M')"
434,Arttu,24,"('ambitious', 'independent', 'adaptable')","('competitive', 'blunt', 'workaholic')","('skiing', 'reading', 'video games')",business analyst,quick thinking,upper middle class,homosexual,atheist,1,6.1,blond,green,pale,muscular,NORDIC,M,"('NORDIC', 'M')"
435,Dewei,42,"('patient', 'wise', 'introverted')","('reserved', 'overthinking', 'perfectionistic')","('calligraphy', 'meditation', 'tea ceremony')",professor,strategic planning,middle class,asexual,buddhist,1,5.5,grey,brown,tan,slim,CHINESE,M,"('CHINESE', 'M')"
436,Tomokatsu,36,"('disciplined', 'loyal', 'practical')","('inflexible', 'serious', 'stubborn')","('kendo', 'gardening', 'origami')",accountant,attention to detail,upper middle class,heterosexual,shinto,1,5.7,black,brown,light,average,JAPANESE,M,"('JAPANESE', 'M')"
437,Friedhelm,51,"('efficient', 'frank', 'reliable')","('rigid', 'impatient', 'workaholic')","('woodworking', 'hiking', 'playing chess')",engineer,problem-solving,middle class,heterosexual,protestant,1,5.11,grey,blue,fair,sturdy,GERMAN,M,"('GERMAN', 'M')"
438,Adolf,62,"('knowledgeable', 'traditional', 'organized')","('judgmental', 'stubborn', 'pessimistic')","('stamp collecting', 'birdwatching', 'reading')",retired librarian,extensive knowledge,working class,heterosexual,catholic,1,5.9,white,grey,pale,slim,GERMAN,M,"('GERMAN', 'M')"
439,Gyorgyi,39,"('passionate', 'independent', 'curious')","('moody', 'impulsive', 'disorganized')","('photography', 'traveling', 'yoga')",journalist,adaptability,middle class,pansexual,agnostic,1,5.4,red,green,fair,curvy,HUNGARIAN,F,"('HUNGARIAN', 'F')"
440,Benicio,27,"('charismatic', 'ambitious', 'creative')","('impulsive', 'self-centered', 'impatient')","('acting', 'dancing', 'socializing')",entrepreneur,persuasion,upper class,heterosexual,catholic,1,5.1,black,brown,tan,athletic,HISPANIC,M,"('HISPANIC', 'M')"
441,Pricila,31,"('empathetic', 'optimistic', 'adaptable')","('naive', 'indecisive', 'people-pleaser')","('volunteering', 'baking', 'reading')",nurse,caring for others,working class,heterosexual,protestant,1,5.3,brown,hazel,olive,petite,HISPANIC,F,"('HISPANIC', 'F')"
442,Sharrilyn,32,"('Analytical', 'Compassionate', 'Dependable')","('Stubborn', 'Impatient', 'Disorganized')","('Hiking', 'Photography', 'Cooking')",Financial Analyst,Rapid calculations,Middle Class,Heterosexual,Agnostic,1,5.5,Brown,Blue,Fair,Athletic,ENGLISH,F,"('ENGLISH', 'F')"
443,Chuanchuan,28,"('Curious', 'Adaptable', 'Creative')","('Indecisive', 'Procrastinator', 'Shy')","('Reading', 'Gardening', 'Yoga')",Graphic Designer,Speed sketching,Middle Class,Bisexual,Buddhist,1,5.8,Black,Brown,Tan,Slim,CHINESE,M,"('CHINESE', 'M')"
444,Wiebe,45,"('Honest', 'Persistent', 'Practical')","('Blunt', 'Workaholic', 'Inflexible')","('Woodworking', 'Fishing', 'Collecting Antiques')",Carpenter,Precision crafting,Working Class,Homosexual,Christian,1,6.1,Blond,Green,Fair,Muscular,DUTCH,M,"('DUTCH', 'M')"
445,Hesam,39,"('Ambitious', 'Charismatic', 'Resourceful')","('Impatient', 'Manipulative', 'Arrogant')","('Chess', 'Debate', 'Traveling')",Lawyer,Persuasive argument,Upper Middle Class,Heterosexual,Muslim,1,5.11,Black,Dark Brown,Olive,Average,ARAB,M,"('ARAB', 'M')"
446,Syndie,22,"('Energetic', 'Optimistic', 'Empathetic')","('Naive', 'Impulsive', 'Disorganized')","('Dancing', 'Volunteering', 'Watching Movies')",College Student,Pep talk,Middle Class,Pansexual,Spiritual,1,5.3,Red,Hazel,Freckled,Petite,FRENCH,F,"('FRENCH', 'F')"
447,Laralyn,54,"('Patient', 'Nurturing', 'Wise')","('Overprotective', 'Stubborn', 'Worrywart')","('Knitting', 'Baking', 'Reading')",Nurse,Wound dressing,Middle Class,Heterosexual,Christian,1,5.6,Gray,Blue,Fair,Heavyset,ENGLISH,F,"('ENGLISH', 'F')"
448,Thatiane,31,"('Passionate', 'Independent', 'Assertive')","('Short-tempered', 'Sarcastic', 'Restless')","('Rock Climbing', 'Motorcycles', 'Video Games')",Firefighter,Rescue carry,Working Class,Lesbian,Atheist,1,5.7,Dark Brown,Brown,Tan,Muscular,HISPANIC,F,"('HISPANIC', 'F')"
449,Rajabrata,48,"('Disciplined', 'Logical', 'Calm')","('Aloof', 'Rigid', 'Unsympathetic')","('Meditation', 'Sudoku', 'Golf')",Aerospace Engineer,Mental math,Upper Middle Class,Heterosexual,Hindu,1,5.9,Black,Brown,Brown,Slim,INDIAN,M,"('INDIAN', 'M')"
450,Mojtaba,26,"('Innovative', 'Driven', 'Confident')","('Impulsive', 'Competitive', 'Impatient')","('Entrepreneurship', 'Networking', 'Basketball')",Start-up Founder,Elevator pitch,Upper Middle Class,Heterosexual,Muslim,1,6.0,Black,Dark Brown,Olive,Athletic,ARAB,M,"('ARAB', 'M')"
451,Mukti,62,"('Introspective', 'Gentle', 'Philosophical')","('Forgetful', 'Indecisive', 'Gullible')","('Poetry', 'Gardening', 'Tea Ceremonies')",Retired Teacher,Storytelling,Working Class,Asexual,Buddhist,1,5.2,White,Brown,Brown,Frail,INDIAN,F,"('INDIAN', 'F')"
452,Meiying,29,"('Curious', 'Empathetic', 'Thoughtful')","('Stubborn', 'Indecisive', 'Disorganized')","('Painting', 'Hiking', 'Gardening')",Teacher,Calming Presence,Middle Class,Heterosexual,Buddhism,1,5.5,Black,Brown,Fair,Petite,CHINESE,F,"('CHINESE', 'F')"
453,Omolara,35,"('Confident', 'Resourceful', 'Honest')","('Impatient', 'Blunt', 'Skeptical')","('Playing Soccer', 'Cooking', 'Reading')",Software Engineer,Problem Solving,Upper Middle Class,Bisexual,Christianity,1,5.8,Dark Brown,Brown,Dark,Athletic,AFRICAN,F,"('AFRICAN', 'F')"
454,Jarin,22,"('Creative', 'Outgoing', 'Optimistic')","('Easily Distracted', 'Prone to Exaggeration', 'Impulsive')","('Dancing', 'Photography', 'Traveling')",Marketing Coordinator,Rallying Others,Middle Class,Homosexual,Islam,1,5.1,Dark Blond,Green,Olive,Slender,THAI,M,"('THAI', 'M')"
455,Floris,42,"('Patient', 'Analytical', 'Reliable')","('Reserved', 'Perfectionist', 'Risk-Averse')","('Playing Chess', 'Stargazing', 'Woodworking')",Accountant,Focused Determination,Middle Class,Heterosexual,Agnosticism,1,6.1,Light Brown,Blue,Fair,Average,DUTCH,M,"('DUTCH', 'M')"
456,Jieun,26,"('Ambitious', 'Perceptive', 'Charismatic')","('Workaholic', 'Overanalyzes', 'Holds Grudges')","('Playing Piano', 'Writing Poetry', 'Rock Climbing')",Attorney,Persuasive Argument,Upper Middle Class,Bisexual,Atheism,1,5.4,Black,Dark Brown,Fair,Petite,KOREAN,F,"('KOREAN', 'F')"
457,Vyto,55,"('Wise', 'Compassionate', 'Spiritual')","('Overly Trusting', 'Indecisive', 'Absent-Minded')","('Meditating', 'Volunteering', 'Ceramics')",Counselor,Healing Touch,Middle Class,Heterosexual,Hinduism,1,5.9,Gray,Blue,Light,Thin,BALTIC,M,"('BALTIC', 'M')"
458,Tsukimi,19,"('Shy', 'Imaginative', 'Loyal')","('Insecure', 'Avoids Confrontation', 'Naive')","('Anime and Manga', 'Cosplay', 'Video Games')",Student,Kawaii Charm,Lower Middle Class,Pansexual,Shinto,1,5.2,Black with Blue Highlights,Dark Brown,Fair,Petite,JAPANESE,F,"('JAPANESE', 'F')"
459,Deepali,32,"('Compassionate', 'Diplomatic', 'Idealistic')","('People-Pleaser', 'Overly Sensitive', 'Self-Critical')","('Yoga', 'Attending Rallies', 'Trying New Cuisines')",Non-Profit Director,Rallying Cry,Middle Class,Heterosexual,Sikhism,1,5.5,Dark Brown,Brown,Brown,Curvy,INDIAN,F,"('INDIAN', 'F')"
460,Juozapas,39,"('Resilient', 'Practical', 'Stoic')","('Cynical', 'Stubborn', 'Emotionally Distant')","('Fixing Cars', 'Watching Sports', 'Grilling')",Construction Worker,Steadfast Resolve,Working Class,Heterosexual,Catholicism,1,6.2,Dark Blond,Blue,Fair,Muscular,BALTIC,M,"('BALTIC', 'M')"
461,Heraldo,62,"('Charismatic', 'Worldly', 'Mysterious')","('Manipulative', 'Commitment-Phobe', 'Hedonistic')","('Salsa Dancing', 'Wine Tasting', 'Horseback Riding')",Retired Actor,Smoldering Gaze,Wealthy,Bisexual,Santeria,1,6.0,Silver,Hazel,Olive,Fit,HISPANIC,M,"('HISPANIC', 'M')"
462,Athanasia,32,"('Ambitious', 'Analytical', 'Empathetic')","('Impatient', 'Stubborn', 'Pessimistic')","('Painting', 'Hiking', 'Cooking')",Software Engineer,Problem-solving,Middle class,Heterosexual,Agnostic,1,5.6,Brown,Hazel,Olive,Slim,GREEK,F,"('GREEK', 'F')"
463,Laddawan,27,"('Enthusiastic', 'Creative', 'Honest')","('Forgetful', 'Indecisive', 'Sensitive')","('Photography', 'Gardening', 'Writing')",Graphic Designer,Artistic vision,Lower middle class,Bisexual,Buddhist,1,5.2,Black,Brown,Tan,Average,THAI,F,"('THAI', 'F')"
464,Henriikka,45,"('Patient', 'Reliable', 'Independent')","('Reserved', 'Inflexible', 'Workaholic')","('Reading', 'Yoga', 'Traveling')",University Professor,Critical thinking,Upper middle class,Homosexual,Atheist,1,5.8,Blonde,Blue,Fair,Athletic,NORDIC,F,"('NORDIC', 'F')"
465,Ewout,24,"('Adventurous', 'Charismatic', 'Optimistic')","('Impulsive', 'Disorganized', 'Easily distracted')","('Skateboarding', 'Playing guitar', 'Video games')",Freelance Writer,Storytelling,Lower class,Pansexual,Spiritual but not religious,1,5.1,Red,Green,Pale,Lean,DUTCH,M,"('DUTCH', 'M')"
466,Sybille,39,"('Compassionate', 'Practical', 'Resilient')","('Overprotective', 'Perfectionist', 'Guilt-prone')","('Knitting', 'Volunteer work', 'Baking')",Nurse,Caregiving,Working class,Heterosexual,Catholic,1,5.5,Auburn,Grey,Freckled,Curvy,GERMAN,F,"('GERMAN', 'F')"
467,Aleksas,51,"('Logical', 'Introspective', 'Principled')","('Detached', 'Rigid', 'Judgmental')","('Chess', 'Astronomy', 'Collecting stamps')",Accountant,Strategic planning,Upper class,Asexual,Orthodox Christian,1,5.9,Salt and pepper,Brown,Olive,Stocky,BALTIC,M,"('BALTIC', 'M')"
468,Daiva,36,"('Curious', 'Adaptable', 'Diplomatic')","('Indecisive', 'People-pleaser', 'Procrastinator')","('Scuba diving', 'Learning languages', 'Calligraphy')",Marketing Manager,Networking,Middle class,Heterosexual,Agnostic,1,5.4,Dark brown,Hazel,Tan,Petite,BALTIC,F,"('BALTIC', 'F')"
469,Tero,29,"('Innovative', 'Confident', 'Energetic')","('Impatient', 'Blunt', 'Competitive')","('Mountain biking', 'Playing drums', 'Woodworking')",Mechanical Engineer,Invention,Upper middle class,Homosexual,Protestant,1,6.1,Blonde,Blue,Fair,Muscular,NORDIC,M,"('NORDIC', 'M')"
470,Sherwyn,42,"('Perceptive', 'Calm', 'Nurturing')","('Indecisive', 'Passive', 'Self-doubting')","('Gardening', 'Meditation', 'Birdwatching')",Therapist,Active listening,Middle class,Bisexual,Hindu,1,5.7,Black,Brown,Dark,Slender,ENGLISH,M,"('ENGLISH', 'M')"
471,Coen,20,"('Spontaneous', 'Friendly', 'Open-minded')","('Naive', 'Disorganized', 'Impulsive')","('Breakdancing', 'Graffiti art', 'Vlogging')",College Student,Adaptability,Lower middle class,Questioning,Agnostic,1,5.11,Light brown,Green,Pale,Lanky,DUTCH,M,"('DUTCH', 'M')"
472,Eucharia,28,"('Curious', 'Empathetic', 'Diligent')","('Indecisive', 'Impatient', 'Stubborn')","('Gardening', 'Playing chess', 'Volunteering')",Nurse,Speed reading,Middle class,Heterosexual,Christianity,1,5.5,Brown,Green,Dark,Slim,AFRICAN,F,"('AFRICAN', 'F')"
473,Andreza,35,"('Ambitious', 'Charismatic', 'Adaptable')","('Workaholic', 'Sarcastic', 'Impulsive')","('Photography', 'Hiking', 'Cooking')",Software Engineer,Problem-solving,Upper middle class,Bisexual,Agnostic,1,5.8,Black,Brown,Tan,Athletic,HISPANIC,F,"('HISPANIC', 'F')"
474,Okechukwu,42,"('Patient', 'Analytical', 'Honest')","('Overly cautious', 'Reserved', 'Skeptical')","('Playing guitar', 'Watching documentaries', 'Painting')",University Professor,Public speaking,Middle class,Heterosexual,Traditional African Religion,1,6.1,Black,Brown,Dark,Muscular,AFRICAN,M,"('AFRICAN', 'M')"
475,Shumei,29,"('Creative', 'Independent', 'Optimistic')","('Disorganized', 'Moody', 'Procrastinator')","('Writing poetry', 'Practicing martial arts', 'Traveling')",Freelance Writer,Improvisation,Lower middle class,Pansexual,Buddhism,1,5.4,Black,Brown,Light,Petite,CHINESE,F,"('CHINESE', 'F')"
476,Breonna,24,"('Confident', 'Empathetic', 'Adventurous')","('Impatient', 'Blunt', 'Impulsive')","('Dancing', 'Volunteering at animal shelters', 'Trying new foods')",Social Worker,Active listening,Working class,Homosexual,Christianity,1,5.6,Black,Brown,Dark,Curvy,ENGLISH,F,"('ENGLISH', 'F')"
477,Sehoon,31,"('Disciplined', 'Loyal', 'Practical')","('Stubborn', 'Jealous', 'Workaholic')","('Playing soccer', 'Collecting stamps', 'Learning languages')",Accountant,Mental math,Middle class,Heterosexual,Christianity,1,5.9,Black,Brown,Light,Slim,KOREAN,M,"('KOREAN', 'M')"
478,Kazuyo,45,"('Calm', 'Wise', 'Observant')","('Perfectionist', 'Indecisive', 'Shy')","('Bonsai gardening', 'Origami', 'Tea ceremonies')",Librarian,Speed reading,Middle class,Asexual,Shinto,1,5.2,Black,Brown,Light,Petite,JAPANESE,F,"('JAPANESE', 'F')"
479,Tikva,27,"('Passionate', 'Intelligent', 'Compassionate')","('Anxious', 'Overprotective', 'Sensitive')","('Playing violin', 'Volunteering at a homeless shelter', 'Solving puzzles')",Doctor,Rapid diagnosis,Upper middle class,Heterosexual,Judaism,1,5.5,Brown,Green,Light,Slim,ISRAELI,F,"('ISRAELI', 'F')"
